Moisture_Level,Is_Rainy,temperature_C,humidity,Reduce_Water
52,40,73,1,0
68,36,78,1,0
72,22,32,0,1
61,32,36,1,0
50,22,35,0,1
74,29,52,0,1
56,35,83,0,1
41,17,77,0,1
58,33,63,0,1
54,31,92,0,1
40,27,64,1,0
74,41,81,0,1
71,20,80,0,1
33,27,37,1,0
79,41,76,1,0
82,18,54,1,0
74,35,53,1,0
92,35,69,1,0
81,23,77,1,0
85,20,37,0,0
69,27,51,1,0
91,31,80,1,0
68,22,78,0,1
38,38,41,0,1
51,30,88,0,1
78,41,52,0,1
43,28,63,0,1
86,37,83,1,0
38,35,86,1,0
42,36,58,1,0
73,31,90,1,0
71,21,90,1,0
100,22,53,1,0
68,27,94,0,1
91,33,70,0,0
83,40,81,0,0
44,36,72,1,0
38,19,93,0,1
72,30,63,1,0
37,42,32,0,1
55,28,50,1,0
52,40,32,1,0
77,25,66,1,0
42,31,67,1,0
93,17,100,1,0
32,28,69,0,1
37,41,66,1,0
84,37,33,1,0
55,40,35,1,0
78,38,67,1,0
96,32,59,1,0
77,21,45,0,1
100,41,98,1,0
34,38,61,0,1
79,27,51,0,1
57,40,92,0,1
50,26,53,0,1
46,42,66,0,1
93,33,79,0,0
56,37,93,1,0
32,25,60,1,0
87,38,49,1,0
91,28,81,1,0
84,36,96,1,0
34,30,37,1,0
33,31,88,1,0
84,17,93,0,0
52,39,37,1,0
85,38,39,0,0
88,34,58,0,0
64,25,57,0,1
50,24,75,0,1
63,18,66,1,0
43,18,53,1,0
45,42,35,1,0
50,22,58,0,1
97,30,32,1,0
47,33,42,1,0
90,41,76,0,0
61,30,77,0,1
43,21,94,0,1
76,26,70,1,0
65,25,42,0,1
41,29,76,0,1
81,28,53,0,0
52,22,92,0,1
46,33,30,0,1
91,35,100,1,0
100,18,87,1,0
70,22,71,0,1
65,41,65,0,1
78,32,49,0,1
69,41,49,1,0
31,19,57,1,0
93,42,48,1,0
39,30,52,0,1
98,31,79,1,0
35,24,96,1,0
75,31,56,0,1
45,26,50,1,0
99,20,37,1,0
86,27,79,1,0
62,26,58,1,0
42,29,73,0,1
58,36,76,1,0
85,32,55,0,0
78,29,59,0,1
38,34,32,1,0
86,18,52,0,0
67,41,98,0,1
68,36,40,0,1
77,42,86,0,1
72,32,71,1,0
36,19,55,1,0
60,34,55,0,1
98,29,77,1,0
90,40,55,0,0
86,38,68,1,0
59,33,93,1,0
69,37,99,0,1
68,20,83,1,0
78,40,59,0,1
85,17,68,0,0
57,30,39,0,1
45,36,66,1,0
63,30,83,0,1
90,39,99,1,0
84,19,51,1,0
41,20,61,1,0
51,40,70,0,1
78,32,59,1,0
80,28,44,1,0
76,29,98,1,0
70,17,41,1,0
72,19,48,0,1
49,32,59,1,0
42,38,72,0,1
80,41,58,1,0
83,42,35,0,0
45,42,31,1,0
42,29,96,1,0
44,40,44,1,0
34,35,95,0,1
55,30,65,1,0
85,26,92,0,0
38,29,52,0,1
92,17,81,1,0
63,39,74,0,1
49,21,91,0,1
75,29,68,1,0
56,42,41,0,1
37,24,92,1,0
52,32,44,1,0
66,30,48,0,1
64,17,82,0,1
41,30,73,0,1
33,30,50,0,1
59,39,86,0,1
92,34,57,1,0
87,23,64,0,0
54,29,75,0,1
81,35,45,1,0
97,22,89,0,0
61,34,89,1,0
31,30,64,0,1
63,24,45,0,1
62,17,69,1,0
43,34,71,1,0
44,33,39,0,1
79,25,85,0,1
84,42,71,0,0
32,20,46,0,1
49,36,38,0,1
37,22,43,1,0
97,17,33,1,0
36,40,32,0,1
73,38,50,0,1
44,22,80,0,1
60,18,86,0,1
46,25,80,0,1
45,39,80,1,0
84,21,40,1,0
92,34,65,1,0
74,22,78,0,1
50,38,96,1,0
92,35,100,0,0
45,36,38,0,1
39,26,73,1,0
51,27,91,1,0
74,23,77,1,0
66,42,36,0,1
37,24,43,0,1
53,17,38,1,0
75,33,52,0,1
59,22,90,1,0
41,36,96,0,1
62,28,60,0,1
53,27,52,0,1
51,27,43,0,1
86,25,62,0,0
45,25,32,1,0
69,23,71,0,1
83,34,76,1,0
86,30,30,1,0
83,42,37,1,0
53,37,41,0,1
56,31,79,0,1
84,31,79,1,0
46,39,65,1,0
31,30,82,0,1
49,26,96,0,1
79,36,62,0,1
83,23,76,0,0
39,29,64,0,1
43,24,69,0,1
48,30,30,1,0
99,22,50,0,0
66,23,52,1,0
91,42,40,1,0
67,27,65,0,1
89,17,83,0,0
81,19,84,1,0
34,23,88,1,0
40,37,57,1,0
95,23,72,1,0
32,37,66,0,1
42,22,69,0,1
91,38,48,0,0
44,19,34,1,0
88,42,52,0,0
100,20,62,1,0
36,19,71,1,0
89,42,37,1,0
83,31,77,1,0
32,23,39,0,1
83,31,92,1,0
58,32,35,0,1
53,37,58,0,1
56,40,73,0,1
68,29,86,1,0
82,42,41,1,0
80,28,39,0,1
42,20,30,1,0
66,28,39,1,0
69,25,32,0,1
87,23,81,0,0
39,34,83,1,0
43,25,98,0,1
58,29,66,1,0
54,20,67,0,1
47,17,79,0,1
82,38,58,0,0
58,23,69,0,1
34,41,93,1,0
56,28,54,0,1
70,32,37,0,1
84,21,92,1,0
88,30,45,0,0
96,32,66,1,0
74,35,49,0,1
38,33,87,0,1
40,23,58,0,1
50,24,78,0,1
67,30,33,0,1
82,31,92,0,0
79,29,63,0,1
70,42,62,0,1
33,38,72,1,0
54,18,75,0,1
32,36,45,0,1
84,38,39,0,0
51,35,41,0,1
36,19,86,1,0
77,40,44,1,0
35,19,95,1,0
66,35,63,0,1
90,27,95,1,0
71,24,49,0,1
99,37,40,1,0
96,28,70,0,0
92,30,65,1,0
56,27,43,0,1
95,24,44,1,0
76,29,62,0,1
66,32,40,0,1
81,18,98,0,0
93,24,93,0,0
77,37,97,1,0
42,21,45,0,1
66,26,81,1,0
98,42,52,1,0
58,20,56,0,1
62,26,97,1,0
54,33,31,0,1
67,36,84,1,0
70,24,74,1,0
56,25,69,0,1
100,34,34,1,0
56,37,88,0,1
70,31,38,0,1
52,26,97,1,0
59,28,33,1,0
76,25,75,0,1
68,18,35,1,0
37,24,65,0,1
35,32,32,0,1
69,36,80,1,0
31,25,69,0,1
81,17,36,1,0
56,23,77,1,0
74,39,99,1,0
77,35,70,1,0
51,24,86,1,0
40,36,90,1,0
65,33,73,1,0
50,37,92,0,1
48,38,88,0,1
43,22,54,0,1
71,22,70,0,1
43,23,83,0,1
99,25,93,0,0
88,19,93,1,0
79,34,42,1,0
64,25,99,0,1
31,29,41,0,1
43,30,78,0,1
75,19,48,0,1
38,31,62,1,0
77,33,57,1,0
92,30,99,1,0
30,20,56,0,1
77,27,56,0,1
82,20,49,0,0
52,39,47,0,1
92,37,78,1,0
41,37,89,1,0
90,24,59,0,0
69,42,85,0,1
51,28,34,0,1
58,20,61,0,1
76,34,100,1,0
70,34,61,0,1
54,41,83,0,1
52,23,96,0,1
39,36,78,1,0
64,21,47,0,1
95,19,80,1,0
30,23,76,1,0
99,41,34,1,0
45,42,74,1,0
57,33,77,1,0
91,31,40,1,0
71,20,85,1,0
73,20,51,1,0
93,19,82,1,0
62,17,81,0,1
79,23,64,1,0
58,34,52,1,0
48,36,94,1,0
30,28,99,1,0
99,30,54,0,0
37,30,49,0,1
91,26,93,0,0
88,21,90,1,0
34,20,66,1,0
84,40,61,1,0
89,18,54,0,0
30,39,57,0,1
64,40,95,0,1
38,18,38,0,1
69,32,84,1,0
85,32,92,1,0
38,40,91,0,1
60,21,62,1,0
94,31,75,1,0
93,37,72,1,0
76,22,60,1,0
77,40,99,1,0
37,31,35,1,0
52,22,33,1,0
49,34,41,1,0
96,25,68,0,0
33,25,92,0,1
76,22,72,0,1
99,25,77,0,0
98,24,91,1,0
45,18,56,0,1
46,36,42,0,1
48,36,50,0,1
37,39,96,1,0
66,29,42,0,1
44,39,56,0,1
58,32,73,1,0
100,25,86,1,0
79,42,74,0,1
84,42,99,1,0
89,26,56,0,0
43,31,96,0,1
92,33,61,1,0
88,41,45,0,0
89,30,53,1,0
92,22,52,1,0
56,20,62,0,1
44,36,37,0,1
93,42,68,1,0
86,39,90,1,0
68,42,75,0,1
87,42,32,1,0
62,19,62,0,1
95,42,72,0,0
77,21,69,0,1
82,27,72,1,0
38,38,55,0,1
84,32,34,0,0
37,27,73,1,0
95,23,44,1,0
65,27,82,1,0
86,21,69,0,0
91,20,35,0,0
99,17,53,1,0
92,33,56,1,0
46,33,89,1,0
64,17,74,0,1
69,41,60,0,1
60,32,75,0,1
44,18,79,0,1
82,33,93,1,0
82,40,74,1,0
44,42,87,0,1
97,30,74,0,0
84,41,56,0,0
30,28,49,1,0
56,34,38,0,1
83,35,34,0,0
31,42,77,1,0
73,34,63,1,0
43,37,61,1,0
35,29,57,1,0
87,21,86,0,0
42,21,64,0,1
63,30,76,1,0
42,33,78,0,1
59,18,98,1,0
45,23,51,0,1
72,18,56,0,1
44,32,78,0,1
96,20,77,0,0
95,19,44,0,0
75,17,75,0,1
68,20,75,0,1
32,35,56,0,1
92,33,98,1,0
35,29,64,1,0
36,33,47,0,1
58,27,33,1,0
83,28,51,1,0
35,31,32,1,0
34,18,84,1,0
75,42,68,0,1
40,22,36,0,1
48,30,75,0,1
87,38,33,0,0
50,39,31,1,0
77,42,81,1,0
33,33,54,0,1
36,19,31,1,0
35,40,30,1,0
91,22,82,1,0
100,17,58,1,0
30,38,30,0,1
88,20,37,0,0
84,26,64,1,0
67,28,97,0,1
52,27,78,1,0
48,33,73,1,0
99,32,37,1,0
92,29,85,0,0
90,41,63,0,0
80,24,91,0,1
58,34,41,1,0
34,17,79,1,0
82,31,67,0,0
66,26,69,1,0
34,17,81,1,0
63,29,100,1,0
97,25,36,1,0
39,21,31,0,1
57,41,60,1,0
67,26,43,1,0
88,30,78,0,0
44,27,58,0,1
79,31,71,1,0
80,20,74,0,1
64,30,60,0,1
70,26,56,1,0
43,34,57,0,1
57,21,81,0,1
77,34,64,0,1
64,20,92,0,1
56,20,63,1,0
74,21,57,1,0
89,26,79,0,0
83,20,95,1,0
100,19,90,0,0
42,22,96,0,1
40,42,50,0,1
100,27,49,1,0
65,36,45,0,1
81,34,81,1,0
51,38,82,0,1
77,21,42,0,1
30,38,73,1,0
78,31,53,0,1
58,24,61,0,1
58,28,53,0,1
35,22,37,1,0
66,36,80,1,0
62,26,68,1,0
89,19,52,1,0
45,29,52,0,1
47,33,73,0,1
87,36,31,1,0
51,22,36,1,0
63,28,50,0,1
66,20,93,1,0
31,30,94,1,0
67,38,43,1,0
93,42,80,1,0
84,22,47,1,0
45,33,72,0,1
32,35,87,0,1
52,34,77,1,0
96,24,50,0,0
43,20,33,1,0
70,36,45,0,1
50,23,97,1,0
58,23,85,1,0
61,20,87,0,1
54,33,59,0,1
95,31,57,0,0
50,38,95,1,0
49,42,62,1,0
33,22,54,0,1
72,41,33,1,0
92,18,71,1,0
46,35,38,0,1
70,39,46,0,1
52,39,38,0,1
70,17,69,1,0
54,24,94,1,0
71,17,68,1,0
45,42,41,1,0
55,34,83,0,1
63,35,89,0,1
73,21,90,0,1
40,36,80,1,0
88,22,90,1,0
57,25,76,1,0
44,27,75,1,0
45,34,54,0,1
85,25,40,1,0
81,31,97,0,0
85,19,97,1,0
33,28,68,0,1
35,40,51,1,0
62,30,49,0,1
77,20,49,1,0
89,35,98,1,0
55,28,37,1,0
87,18,48,0,0
66,33,44,1,0
52,39,64,1,0
56,37,64,0,1
49,29,31,0,1
56,39,62,0,1
66,36,91,1,0
98,19,46,0,0
95,28,53,0,0
63,23,39,1,0
58,28,43,1,0
97,36,61,0,0
86,38,75,0,0
77,41,56,0,1
86,26,83,0,0
71,40,72,0,1
44,21,49,0,1
55,38,80,0,1
60,20,48,1,0
92,37,42,0,0
37,29,44,1,0
62,28,51,0,1
46,30,63,1,0
45,39,60,0,1
82,20,72,0,0
97,22,83,1,0
94,41,92,0,0
77,19,65,0,1
86,42,38,1,0
44,27,52,1,0
34,39,54,1,0
91,20,93,0,0
81,30,88,1,0
80,26,97,0,1
73,25,97,1,0
72,18,80,1,0
57,42,93,1,0
98,39,67,1,0
47,30,63,0,1
44,39,41,0,1
97,25,45,1,0
89,27,33,1,0
53,22,96,0,1
33,34,95,0,1
62,21,51,0,1
33,31,51,0,1
66,21,79,0,1
71,26,54,0,1
35,26,59,0,1
92,40,67,0,0
59,41,54,1,0
57,18,34,0,1
58,19,54,1,0
30,25,42,0,1
60,19,84,1,0
43,40,41,0,1
93,17,69,0,0
75,26,67,0,1
71,20,91,0,1
99,23,53,0,0
49,22,65,0,1
45,29,38,0,1
77,23,73,1,0
57,26,36,0,1
33,18,100,1,0
61,35,58,0,1
40,17,76,1,0
90,21,81,0,0
78,17,35,0,1
99,42,56,0,0
65,35,58,0,1
66,38,46,1,0
46,42,58,0,1
54,25,33,0,1
93,19,73,0,0
71,36,69,0,1
86,36,93,0,0
88,38,80,0,0
94,37,71,1,0
53,25,42,0,1
88,42,57,1,0
50,40,72,1,0
40,27,33,0,1
50,34,63,1,0
33,42,59,1,0
92,26,76,1,0
92,34,44,0,0
96,36,88,1,0
59,30,55,1,0
45,27,74,0,1
57,35,93,1,0
43,21,93,0,1
54,26,78,0,1
84,21,77,0,0
44,21,100,1,0
74,33,36,0,1
41,33,89,0,1
51,17,92,0,1
84,40,78,1,0
87,26,52,1,0
85,42,36,1,0
53,27,52,0,1
57,23,36,0,1
94,40,73,0,0
77,35,93,0,1
56,40,85,1,0
41,20,95,0,1
72,25,49,0,1
94,20,76,1,0
92,36,83,1,0
93,18,94,1,0
54,34,86,1,0
61,30,59,0,1
87,28,50,0,0
50,39,70,1,0
42,42,67,1,0
96,29,51,1,0
30,20,91,0,1
78,41,58,0,1
81,30,92,1,0
41,19,43,0,1
38,17,84,0,1
79,29,91,1,0
58,18,93,0,1
59,22,50,1,0
70,39,77,1,0
78,26,76,1,0
82,27,79,1,0
66,37,58,0,1
36,36,36,0,1
31,20,74,0,1
69,21,43,0,1
38,37,68,0,1
58,23,50,0,1
35,29,52,0,1
32,18,63,0,1
58,19,80,0,1
80,27,35,1,0
37,36,87,0,1
59,30,63,1,0
32,19,65,0,1
71,30,78,1,0
85,25,94,1,0
87,41,76,1,0
99,18,36,0,0
95,18,42,0,0
62,19,78,1,0
46,38,96,0,1
70,33,56,0,1
84,39,69,0,0
77,35,74,1,0
77,22,44,0,1
98,32,97,0,0
39,32,95,1,0
51,30,88,1,0
71,41,71,0,1
79,40,98,0,1
77,23,46,1,0
38,32,83,0,1
98,30,76,0,0
30,38,77,1,0
30,40,68,0,1
76,23,92,0,1
79,17,36,0,1
77,24,30,0,1
67,39,38,0,1
84,38,99,1,0
77,28,93,1,0
41,24,79,0,1
86,28,72,0,0
71,17,86,0,1
65,30,100,0,1
32,41,79,1,0
72,42,86,1,0
58,20,66,0,1
46,24,52,0,1
53,21,56,0,1
89,26,77,0,0
60,29,78,1,0
89,17,59,1,0
68,37,73,0,1
31,31,86,0,1
61,27,38,1,0
73,35,38,1,0
37,21,46,0,1
35,32,32,0,1
78,36,69,1,0
59,21,60,0,1
75,34,87,1,0
57,36,67,0,1
63,33,65,1,0
100,39,96,1,0
92,20,68,0,0
70,30,92,0,1
48,34,36,1,0
81,20,78,0,0
82,39,87,0,0
94,22,97,1,0
48,41,69,1,0
84,18,98,0,0
98,33,41,0,0
37,39,93,0,1
77,39,97,0,1
62,42,52,1,0
72,25,77,1,0
36,30,41,0,1
58,27,70,0,1
84,19,90,0,0
42,41,59,0,1
35,20,46,0,1
50,23,82,1,0
55,29,90,0,1
77,18,71,1,0
54,22,92,0,1
68,17,38,0,1
58,41,37,0,1
95,37,87,0,0
37,40,44,0,1
62,41,63,0,1
77,38,100,1,0
59,17,34,1,0
93,30,95,0,0
37,21,96,1,0
83,22,82,0,0
71,21,96,1,0
37,36,77,1,0
61,34,32,0,1
84,20,73,1,0
48,37,38,0,1
73,24,69,0,1
83,19,76,0,0
38,31,49,1,0
95,18,70,1,0
41,25,40,1,0
60,35,54,0,1
48,36,78,1,0
37,39,98,0,1
66,17,69,1,0
54,32,45,0,1
57,26,99,1,0
99,41,69,1,0
66,39,83,0,1
47,21,43,1,0
89,31,62,0,0
98,28,95,1,0
48,23,60,1,0
32,20,61,1,0
38,40,81,0,1
67,28,44,1,0
67,39,58,0,1
60,34,69,1,0
68,25,81,0,1
71,22,42,0,1
95,42,81,0,0
91,28,81,1,0
64,20,95,1,0
38,21,81,1,0
41,27,95,1,0
46,42,82,0,1
37,32,40,1,0
82,34,46,0,0
33,40,37,0,1
55,26,70,0,1
56,38,97,1,0
59,19,70,1,0
45,37,78,1,0
30,27,33,1,0
59,24,80,1,0
87,27,63,1,0
35,30,75,1,0
36,31,66,1,0
98,25,55,0,0
84,35,91,0,0
99,33,56,0,0
76,41,40,1,0
35,34,47,0,1
77,35,37,0,1
68,27,45,0,1
63,23,41,1,0
42,38,38,1,0
54,26,71,1,0
51,35,54,1,0
31,41,87,0,1
59,24,51,1,0
77,20,98,0,1
84,38,36,0,0
100,23,91,0,0
56,39,48,0,1
34,26,97,0,1
91,22,76,0,0
90,35,80,1,0
65,31,85,1,0
84,36,85,0,0
85,36,69,1,0
72,28,54,1,0
40,38,85,1,0
89,36,55,1,0
69,20,37,1,0
93,22,49,1,0
47,42,38,1,0
75,17,42,0,1
60,17,70,1,0
32,27,88,0,1
90,40,70,0,0
40,17,99,0,1
66,18,66,1,0
61,19,57,1,0
57,23,42,0,1
41,40,49,0,1
46,41,92,1,0
95,34,88,1,0
78,25,85,1,0
70,36,87,1,0
58,36,62,1,0
30,23,100,0,1
75,41,54,0,1
73,21,94,0,1
88,37,39,1,0
40,27,54,1,0
82,18,44,0,0
69,38,76,1,0
55,19,35,1,0
99,21,67,1,0
79,38,51,0,1
79,25,41,1,0
48,31,91,0,1
67,30,46,0,1
82,41,81,1,0
79,24,89,0,1
97,30,39,1,0
91,25,72,1,0
52,32,32,1,0
78,18,33,0,1
49,34,53,1,0
91,17,60,0,0
67,30,34,1,0
73,29,44,1,0
76,40,59,1,0
36,17,96,1,0
50,30,53,1,0
66,27,38,1,0
91,27,79,1,0
85,35,59,0,0
36,29,42,0,1
69,42,48,0,1
85,22,34,0,0
81,23,52,0,0
40,26,32,0,1
85,42,83,1,0
97,39,36,0,0
32,33,44,0,1
35,19,54,0,1
38,26,42,0,1
86,35,48,0,0
87,23,91,0,0
94,38,39,0,0
95,19,83,1,0
42,24,52,0,1
78,31,44,0,1
53,29,63,0,1
89,41,57,1,0
51,21,56,0,1
82,35,77,0,0
39,30,70,0,1
60,21,39,0,1
100,32,31,0,0
36,38,35,1,0
47,31,81,1,0
69,42,46,0,1
85,23,42,1,0
67,19,57,0,1
42,36,79,0,1
85,26,44,1,0
50,17,85,0,1
93,33,31,0,0
32,21,31,0,1
44,29,82,1,0
54,33,52,1,0
85,22,48,1,0
67,25,59,0,1
92,20,37,0,0
67,29,85,1,0
45,39,51,0,1
66,38,92,0,1
67,20,95,0,1
58,25,56,1,0
80,24,58,1,0
46,39,87,1,0
52,20,43,1,0
84,29,45,1,0
58,25,55,0,1
82,28,75,0,0
76,37,39,0,1
81,41,55,0,0
66,37,96,0,1
60,25,82,1,0
56,18,73,0,1
52,26,30,1,0
100,18,57,0,0
71,22,58,1,0
33,40,85,1,0
62,28,86,1,0
90,38,65,0,0
81,35,32,1,0
81,30,44,0,0
84,39,55,1,0
98,27,83,1,0
75,38,60,1,0
91,37,57,0,0
56,17,87,1,0
96,34,91,0,0
73,27,83,1,0
70,29,93,1,0
70,36,76,1,0
97,19,40,1,0
82,20,40,1,0
39,40,91,1,0
85,31,61,0,0
99,31,49,1,0
44,17,52,0,1
89,31,79,0,0
41,27,83,1,0
65,39,75,1,0
35,21,70,0,1
34,40,90,0,1
68,36,62,0,1
91,28,63,1,0
52,42,39,0,1
64,27,96,1,0
93,30,43,1,0
65,39,83,1,0
88,28,41,1,0
88,31,64,0,0
83,39,52,1,0
46,19,87,1,0
60,23,42,1,0
62,37,84,0,1
87,41,100,1,0
86,22,30,0,0
76,24,58,0,1
52,36,69,0,1
74,26,77,1,0
87,42,84,1,0
38,30,43,0,1
64,36,71,1,0
82,23,45,1,0
51,35,66,1,0
89,42,96,1,0
53,19,66,1,0
47,26,81,1,0
33,19,43,0,1
99,40,32,0,0
50,18,42,0,1
75,17,35,1,0
63,33,100,1,0
97,18,83,0,0
49,36,77,0,1
46,27,34,1,0
60,34,59,0,1
54,32,83,0,1
92,39,94,0,0
34,31,61,1,0
97,34,66,0,0
92,33,65,0,0
66,36,60,0,1
64,28,47,1,0
58,20,100,1,0
86,42,46,1,0
45,40,95,1,0
99,37,36,0,0
55,32,39,1,0
87,27,78,1,0
67,41,50,0,1
86,40,45,1,0
73,20,34,0,1
75,42,90,1,0
81,19,48,1,0
35,26,95,1,0
74,42,61,1,0
93,21,77,0,0
66,24,100,1,0
48,17,71,1,0
62,27,48,0,1
36,39,30,1,0
75,34,97,1,0
54,34,98,1,0
97,29,85,1,0
100,41,40,0,0
64,33,80,0,1
90,24,54,1,0
72,19,60,1,0
48,34,43,1,0
44,22,97,0,1
80,17,46,1,0
59,41,88,1,0
65,29,56,1,0
61,27,47,0,1
51,17,67,1,0
32,19,52,0,1
60,33,34,1,0
51,31,88,1,0
95,30,63,0,0
84,19,97,1,0
87,20,69,0,0
64,28,62,0,1
60,19,30,0,1
53,18,40,1,0
33,38,49,1,0
67,18,65,1,0
70,36,51,0,1
83,37,66,1,0
63,28,96,1,0
34,20,54,0,1
85,21,95,0,0
81,31,84,1,0
92,35,40,1,0
86,28,92,0,0
58,27,63,0,1
60,21,55,1,0
88,28,50,0,0
43,21,37,1,0
69,41,33,1,0
98,17,56,1,0
35,36,40,0,1
65,28,62,0,1
61,22,79,0,1
73,18,66,0,1
99,42,35,1,0
65,17,76,1,0
41,37,92,1,0
41,26,48,1,0
45,33,86,0,1
99,18,79,1,0
99,31,99,0,0
62,26,79,1,0
54,36,96,0,1
65,42,42,0,1
65,18,48,1,0
100,31,86,1,0
74,37,94,1,0
100,24,58,0,0
76,41,52,1,0
45,36,35,0,1
92,20,71,1,0
64,38,100,1,0
97,19,73,0,0
98,18,40,1,0
51,38,91,0,1
57,36,37,0,1
43,37,54,0,1
62,35,65,0,1
31,23,45,0,1
42,33,39,0,1
72,38,43,0,1
75,24,49,0,1
60,17,63,1,0
82,30,34,1,0
51,28,65,0,1
38,24,68,1,0
31,22,90,1,0
97,27,67,1,0
99,26,60,1,0
73,22,78,0,1
77,34,47,1,0
62,38,37,0,1
92,35,35,0,0
98,23,64,0,0
37,35,79,0,1
62,23,95,1,0
46,36,79,1,0
50,20,54,1,0
58,38,55,0,1
81,27,39,1,0
73,32,98,1,0
60,31,77,1,0
48,36,95,1,0
44,26,39,0,1
63,34,42,1,0
36,35,91,0,1
100,37,51,1,0
93,36,75,1,0
84,38,70,0,0
45,29,63,0,1
45,25,33,1,0
62,35,52,0,1
90,42,79,1,0
51,33,47,1,0
83,22,74,1,0
54,22,80,0,1
44,36,57,0,1
72,27,59,0,1
69,21,33,1,0
97,33,53,1,0
46,31,52,1,0
30,22,94,1,0
35,40,43,0,1
73,37,32,1,0
82,17,45,0,0
35,38,79,1,0
82,32,45,0,0
96,27,45,1,0
75,19,91,0,1
44,30,39,1,0
90,28,37,1,0
50,22,68,1,0
48,40,35,1,0
78,32,43,0,1
85,22,61,1,0
60,23,98,0,1
59,38,62,0,1
30,41,72,0,1
77,41,64,1,0
68,18,90,0,1
30,33,77,1,0
76,28,36,0,1
67,24,37,0,1
59,24,84,1,0
70,30,40,1,0
93,19,83,0,0
94,39,86,0,0
50,42,95,0,1
80,29,72,1,0
53,27,92,1,0
81,17,100,0,0
83,30,55,1,0
88,30,91,1,0
72,19,71,1,0
48,27,59,0,1
76,23,87,0,1
97,34,85,1,0
91,28,89,1,0
37,17,82,0,1
90,17,60,1,0
45,30,44,0,1
49,29,80,1,0
72,29,52,1,0
87,32,40,0,0
46,34,32,1,0
44,31,60,1,0
37,39,61,1,0
55,20,36,1,0
50,22,64,0,1
93,38,31,0,0
74,33,69,0,1
95,29,30,1,0
36,33,65,0,1
56,38,83,1,0
60,27,38,0,1
68,27,80,1,0
65,40,49,1,0
62,31,84,0,1
99,37,66,0,0
40,20,82,0,1
56,24,47,0,1
36,38,44,0,1
61,32,75,0,1
68,39,71,0,1
70,30,90,1,0
71,38,34,0,1
30,17,54,0,1
95,27,70,1,0
93,23,78,1,0
79,20,80,0,1
62,34,88,0,1
100,18,70,0,0
31,17,92,0,1
72,37,88,1,0
86,31,37,0,0
99,34,73,0,0
53,33,46,1,0
60,36,80,0,1
54,26,48,1,0
40,27,76,1,0
86,42,96,0,0
65,38,99,0,1
48,26,80,0,1
58,23,31,1,0
61,24,78,1,0
70,37,63,0,1
98,20,59,0,0
60,41,99,0,1
30,25,53,1,0
85,38,56,1,0
59,28,58,0,1
53,42,81,1,0
94,41,71,0,0
95,35,35,1,0
81,36,35,1,0
63,23,59,0,1
37,25,64,1,0
82,33,35,1,0
55,25,80,1,0
82,25,85,0,0
91,36,88,1,0
87,29,56,0,0
90,29,52,0,0
94,35,36,1,0
64,27,89,0,1
85,26,73,0,0
90,21,98,1,0
67,23,36,0,1
77,32,65,0,1
73,30,58,0,1
32,24,95,1,0
57,17,63,0,1
68,35,81,1,0
49,21,95,1,0
79,40,62,0,1
88,41,92,0,0
99,24,47,0,0
96,40,41,1,0
91,28,39,0,0
65,21,73,1,0
71,32,79,0,1
48,29,56,0,1
76,19,81,1,0
68,39,30,1,0
87,29,75,0,0
60,30,81,1,0
93,29,80,0,0
62,20,58,0,1
59,21,30,1,0
70,33,60,0,1
99,17,93,0,0
75,28,74,1,0
30,32,89,0,1
66,37,48,1,0
53,26,45,0,1
41,31,82,0,1
43,36,75,1,0
71,41,58,1,0
74,20,60,1,0
39,23,94,1,0
80,40,37,1,0
76,26,72,1,0
41,27,80,1,0
79,27,61,1,0
62,29,57,1,0
77,28,86,0,1
78,27,68,0,1
43,40,39,0,1
36,23,77,1,0
51,35,74,1,0
82,38,60,0,0
84,32,88,1,0
98,20,91,0,0
65,31,49,1,0
59,38,100,0,1
66,31,79,0,1
88,29,71,1,0
85,25,86,0,0
41,22,94,1,0
80,32,50,0,1
66,26,68,1,0
73,31,45,1,0
79,26,39,0,1
73,25,70,1,0
88,24,60,1,0
87,38,96,0,0
52,33,93,0,1
77,39,30,0,1
96,22,47,0,0
44,32,33,0,1
51,42,39,0,1
98,37,66,0,0
71,23,56,0,1
38,24,49,0,1
33,19,59,1,0
49,22,83,0,1
45,37,61,0,1
100,36,40,0,0
55,39,61,1,0
67,28,70,0,1
93,37,54,0,0
99,31,69,1,0
54,37,88,1,0
97,23,69,0,0
35,25,52,0,1
57,34,35,1,0
93,20,60,0,0
91,35,81,0,0
83,22,57,0,0
53,20,66,0,1
53,36,78,0,1
57,39,76,0,1
94,23,35,0,0
54,36,89,0,1
77,42,77,0,1
44,28,42,1,0
98,26,82,1,0
97,31,62,0,0
57,19,55,0,1
57,17,55,0,1
57,27,84,0,1
62,22,34,1,0
45,37,73,0,1
83,29,79,0,0
73,21,73,0,1
82,18,63,0,0
30,22,61,1,0
60,37,80,1,0
80,31,62,0,1
60,34,53,0,1
92,23,45,1,0
69,30,85,0,1
97,40,32,0,0
34,24,47,1,0
50,39,80,0,1
92,21,68,0,0
42,19,97,0,1
94,41,30,0,0
61,33,35,1,0
35,25,65,1,0
33,42,54,1,0
87,36,83,1,0
97,33,85,0,0
82,38,98,0,0
50,18,60,1,0
96,42,100,0,0
71,35,45,0,1
31,42,39,0,1
42,42,64,1,0
80,28,73,0,1
90,18,53,1,0
76,29,70,1,0
94,33,42,1,0
77,22,91,1,0
