Moisture_Level,Is_Rainy,temperature_C,humidity,Reduce_Water
65,26,95,1,0
82,29,46,1,0
32,30,73,0,1
58,25,36,0,1
92,22,47,0,0
40,26,67,0,1
39,38,97,1,0
41,30,55,0,1
75,19,62,1,0
55,27,37,1,0
78,36,39,0,0
99,31,87,1,0
43,21,91,1,0
44,41,79,1,0
33,25,54,0,1
88,39,90,1,0
52,20,57,1,0
80,26,43,1,0
44,38,54,0,1
30,33,49,0,1
44,29,70,0,1
48,18,96,0,1
86,29,62,0,0
93,37,52,1,0
38,17,49,0,1
41,23,56,0,1
76,20,77,0,0
73,39,42,0,0
51,23,53,0,1
67,24,90,0,1
75,28,95,1,0
51,35,70,0,1
74,26,52,0,0
69,29,63,1,0
68,17,65,0,1
72,32,49,0,0
86,41,35,1,0
81,25,56,1,0
83,36,99,0,0
89,18,34,1,0
76,34,33,0,0
37,36,52,0,1
52,17,85,1,0
75,19,60,1,0
54,30,94,0,1
98,26,37,0,0
70,20,44,0,1
36,33,43,1,0
66,31,37,0,1
71,20,45,1,0
50,35,71,0,1
65,35,38,0,1
46,42,94,0,1
58,33,61,1,0
46,23,63,1,0
54,31,43,1,0
60,27,55,1,0
36,25,52,1,0
85,25,68,1,0
34,18,92,1,0
64,25,62,1,0
34,35,77,1,0
72,21,84,1,0
69,31,83,1,0
76,19,79,1,0
65,23,69,0,1
61,19,73,0,1
84,37,96,1,0
43,39,57,0,1
31,42,38,0,1
92,39,32,0,0
93,34,52,1,0
38,41,52,1,0
100,20,87,0,0
53,28,41,1,0
60,20,88,0,1
66,31,42,0,1
69,37,53,0,1
71,28,89,1,0
85,33,47,0,0
81,25,65,0,0
98,36,67,0,0
64,38,66,1,0
88,26,62,1,0
60,19,91,0,1
91,17,89,1,0
56,31,53,0,1
41,30,61,1,0
55,18,85,0,1
84,33,51,0,0
65,28,100,1,0
94,34,52,0,0
31,37,51,1,0
64,42,44,1,0
72,25,74,0,0
59,31,32,1,0
99,39,71,1,0
65,39,71,1,0
50,21,77,0,1
31,29,92,0,1
61,29,83,1,0
30,21,90,1,0
51,29,75,1,0
69,26,78,1,0
44,37,58,0,1
78,34,52,0,0
41,36,64,1,0
52,29,48,1,0
86,33,93,1,0
41,25,45,1,0
69,17,58,0,1
54,20,58,0,1
38,30,44,0,1
60,30,31,0,1
59,18,73,0,1
61,23,65,1,0
96,31,49,0,0
75,20,64,0,0
72,21,73,1,0
36,42,75,0,1
90,42,94,1,0
52,21,63,0,1
70,33,43,1,0
33,30,56,0,1
31,26,63,1,0
97,18,49,0,0
43,24,69,0,1
86,40,71,0,0
42,27,84,0,1
58,24,46,0,1
97,40,52,0,0
89,38,65,1,0
41,25,61,1,0
54,19,91,0,1
90,31,41,1,0
79,26,58,0,0
64,37,51,0,1
72,29,72,0,0
36,17,71,0,1
86,32,89,1,0
73,18,77,1,0
81,25,53,0,0
100,20,45,1,0
44,42,59,0,1
43,21,93,0,1
51,41,50,1,0
77,28,72,1,0
77,17,70,0,0
65,37,93,1,0
50,41,32,0,1
40,39,79,1,0
66,25,61,1,0
80,35,30,0,0
79,28,69,1,0
90,21,32,1,0
99,39,63,1,0
45,28,59,1,0
42,33,75,1,0
43,42,56,1,0
67,40,43,1,0
63,29,92,1,0
46,41,71,1,0
56,40,86,1,0
49,20,41,1,0
61,21,38,0,1
61,24,62,1,0
56,25,54,1,0
41,38,93,1,0
91,25,86,0,0
92,40,62,1,0
90,28,62,1,0
73,27,74,0,0
43,21,59,0,1
41,36,68,0,1
57,24,86,0,1
91,33,70,0,0
68,19,87,1,0
68,20,54,0,1
44,33,77,1,0
56,36,74,1,0
37,38,35,1,0
54,34,96,0,1
92,40,74,0,0
78,29,55,1,0
77,22,35,1,0
45,34,91,0,1
81,30,86,1,0
56,35,83,0,1
53,36,63,0,1
50,26,62,0,1
33,30,65,0,1
47,35,77,1,0
74,31,64,0,0
66,17,77,1,0
79,17,95,0,0
71,32,58,1,0
63,27,90,1,0
83,29,100,1,0
77,32,94,1,0
61,30,65,1,0
32,36,55,0,1
78,25,42,1,0
94,22,49,0,0
74,36,99,0,0
77,27,51,1,0
32,39,81,0,1
46,23,99,1,0
91,42,43,0,0
35,21,41,0,1
30,29,30,0,1
98,37,69,1,0
87,27,84,0,0
78,37,91,1,0
34,25,87,0,1
73,30,61,1,0
55,21,84,0,1
73,37,59,0,0
70,27,89,0,1
56,38,77,1,0
33,41,71,0,1
54,21,61,1,0
51,36,87,1,0
61,32,52,0,1
31,34,68,0,1
73,40,59,1,0
51,40,80,0,1
57,23,100,1,0
84,42,40,0,0
81,30,82,1,0
80,34,88,1,0
71,28,47,0,0
51,31,47,1,0
93,19,62,1,0
75,29,41,0,0
52,25,78,1,0
35,32,86,0,1
95,29,59,0,0
82,34,51,0,0
82,26,59,0,0
63,40,48,1,0
53,37,74,1,0
56,24,89,1,0
33,34,89,1,0
83,32,76,1,0
95,35,47,0,0
38,40,79,1,0
76,17,70,1,0
88,31,35,0,0
77,39,37,0,0
51,30,40,0,1
83,40,31,1,0
93,23,80,1,0
61,34,76,0,1
30,25,73,0,1
55,32,55,1,0
46,26,99,1,0
84,29,90,0,0
67,21,33,1,0
69,30,31,1,0
36,24,52,1,0
67,24,33,0,1
43,17,60,1,0
33,42,34,1,0
73,21,73,0,0
99,31,95,0,0
45,21,35,1,0
34,32,34,0,1
41,26,46,1,0
47,39,94,0,1
81,21,75,0,0
84,37,82,0,0
78,19,87,0,0
70,32,85,0,1
37,36,54,1,0
58,22,90,0,1
70,32,41,0,1
98,40,94,0,0
85,19,50,0,0
64,36,51,1,0
63,30,78,1,0
89,32,66,0,0
49,20,89,0,1
79,17,97,0,0
30,31,100,1,0
70,20,66,0,1
73,24,71,1,0
44,39,35,1,0
57,39,57,0,1
58,42,38,0,1
69,41,84,1,0
82,39,93,0,0
91,34,71,1,0
81,41,86,1,0
72,24,33,0,0
54,24,68,1,0
47,41,65,1,0
38,21,95,1,0
72,30,87,1,0
87,29,74,0,0
44,34,67,0,1
99,41,31,1,0
60,33,53,0,1
56,19,66,0,1
96,20,42,1,0
36,23,69,0,1
91,40,86,0,0
95,21,42,0,0
98,19,80,1,0
42,38,89,0,1
37,40,96,1,0
35,27,99,1,0
69,22,37,1,0
100,39,58,0,0
80,30,75,1,0
60,18,78,0,1
42,17,52,1,0
64,20,47,0,1
76,17,66,1,0
40,40,45,0,1
96,40,38,0,0
31,29,91,1,0
44,17,64,0,1
57,29,65,0,1
69,34,81,0,1
68,42,95,1,0
83,23,50,1,0
57,19,43,0,1
43,25,39,0,1
36,32,35,0,1
52,37,55,0,1
62,24,47,1,0
57,40,67,1,0
86,29,71,1,0
40,38,55,1,0
49,33,94,1,0
71,20,64,1,0
67,32,97,1,0
53,40,77,1,0
69,39,94,1,0
83,39,58,1,0
99,17,82,1,0
31,36,37,0,1
32,39,35,0,1
31,24,92,1,0
70,31,93,1,0
71,39,84,1,0
100,38,97,0,0
74,41,89,1,0
68,24,56,0,1
58,21,100,0,1
89,38,82,0,0
40,28,35,1,0
74,17,73,1,0
45,20,85,0,1
40,36,80,0,1
63,17,64,1,0
54,33,57,1,0
74,22,43,0,0
85,18,66,0,0
37,25,100,0,1
52,22,98,0,1
92,29,72,0,0
79,23,74,0,0
87,27,43,1,0
49,23,32,1,0
73,29,78,1,0
73,41,77,0,0
39,32,60,1,0
95,42,54,0,0
89,36,39,0,0
85,24,36,1,0
86,24,40,0,0
44,24,61,0,1
91,25,46,0,0
91,41,77,1,0
98,17,36,0,0
92,29,79,0,0
66,27,69,0,1
78,38,75,1,0
54,20,44,1,0
77,23,98,0,0
95,24,65,1,0
51,36,85,0,1
43,36,59,0,1
67,21,83,1,0
30,34,86,0,1
40,38,78,1,0
87,36,69,0,0
55,24,66,0,1
52,34,60,1,0
51,31,54,1,0
50,27,43,0,1
35,21,99,0,1
71,17,40,1,0
37,25,34,0,1
68,26,34,0,1
32,20,75,1,0
45,38,46,1,0
77,30,54,1,0
36,19,52,1,0
88,36,80,0,0
76,30,47,0,0
90,29,80,1,0
66,24,81,1,0
62,37,40,1,0
72,28,54,0,0
39,29,52,0,1
30,35,59,0,1
81,26,51,0,0
50,22,31,1,0
57,41,70,0,1
32,41,63,0,1
51,32,39,0,1
41,27,96,0,1
85,32,94,0,0
45,23,57,0,1
48,42,65,1,0
85,34,72,0,0
40,28,65,1,0
34,29,33,0,1
92,33,30,1,0
67,30,72,0,1
30,37,70,1,0
90,40,86,1,0
83,27,39,1,0
94,23,82,0,0
99,29,99,0,0
32,40,50,1,0
55,26,32,0,1
37,17,80,1,0
35,33,36,1,0
48,20,83,0,1
56,26,65,1,0
49,37,85,1,0
30,41,66,1,0
64,30,58,1,0
88,36,44,1,0
40,33,87,0,1
51,30,47,0,1
63,26,47,0,1
71,42,36,0,0
59,21,98,1,0
79,32,56,1,0
91,25,96,1,0
70,30,78,0,1
78,38,42,0,0
60,33,66,0,1
95,23,88,1,0
100,39,65,0,0
41,42,42,1,0
68,27,77,1,0
49,41,60,1,0
89,28,50,1,0
55,18,98,1,0
40,38,51,1,0
68,26,79,1,0
100,42,54,1,0
36,21,49,0,1
83,40,66,0,0
69,28,32,0,1
34,41,61,0,1
35,32,63,1,0
81,30,77,0,0
46,41,31,0,1
64,26,31,1,0
73,31,60,1,0
45,18,75,1,0
38,37,37,1,0
61,30,75,1,0
64,30,57,0,1
74,25,59,1,0
32,17,86,0,1
68,31,98,0,1
49,30,77,1,0
69,38,72,1,0
67,31,71,1,0
74,33,78,0,0
61,27,46,1,0
47,21,84,1,0
49,30,52,0,1
93,18,59,0,0
58,30,83,1,0
81,38,88,1,0
33,32,71,1,0
98,34,42,0,0
34,18,72,1,0
56,28,70,1,0
97,17,79,1,0
63,20,89,0,1
81,41,31,0,0
53,26,35,1,0
89,24,96,1,0
69,19,80,0,1
79,23,63,1,0
31,40,94,1,0
41,39,40,0,1
39,30,54,1,0
32,31,69,1,0
93,31,54,0,0
62,27,89,0,1
98,19,61,0,0
93,22,96,0,0
42,18,79,1,0
80,31,71,1,0
61,22,90,1,0
77,32,41,1,0
60,40,45,0,1
97,33,38,1,0
73,36,36,1,0
56,36,37,1,0
98,36,63,1,0
96,40,74,1,0
84,34,85,1,0
69,17,66,0,1
77,23,83,1,0
44,26,91,0,1
46,31,63,1,0
58,25,69,1,0
98,20,69,0,0
68,22,70,1,0
100,27,83,1,0
93,40,55,0,0
80,40,57,1,0
39,29,61,0,1
92,27,34,0,0
45,30,54,1,0
73,27,58,1,0
60,22,39,0,1
83,30,62,1,0
60,31,68,1,0
97,31,51,0,0
53,27,41,0,1
65,26,34,0,1
39,39,51,0,1
73,37,46,1,0
93,24,55,1,0
63,42,79,0,1
72,29,58,0,0
92,41,78,1,0
59,19,71,0,1
31,21,66,0,1
92,25,62,0,0
55,20,38,0,1
78,25,35,1,0
34,42,93,0,1
71,30,42,0,0
83,29,52,0,0
30,30,39,0,1
71,20,63,1,0
53,37,46,1,0
99,26,97,1,0
91,31,62,0,0
44,28,95,1,0
72,27,81,0,0
64,40,31,1,0
50,18,78,1,0
79,31,41,1,0
36,17,100,1,0
61,35,70,0,1
51,29,66,1,0
56,33,82,0,1
80,35,55,1,0
33,36,30,1,0
61,36,85,1,0
57,33,68,1,0
43,30,68,1,0
83,42,93,0,0
85,31,72,1,0
48,24,45,1,0
38,39,61,0,1
90,20,68,1,0
53,42,93,0,1
95,32,42,1,0
49,31,72,0,1
75,42,56,1,0
51,18,57,1,0
64,23,71,0,1
46,18,81,0,1
79,23,40,0,0
54,27,93,0,1
46,18,99,0,1
82,36,38,1,0
66,35,64,0,1
86,42,53,0,0
91,36,49,1,0
60,30,44,1,0
47,29,48,1,0
60,21,56,1,0
88,25,89,1,0
31,38,83,0,1
91,37,99,1,0
51,28,100,1,0
32,25,50,0,1
91,38,45,1,0
65,27,59,0,1
36,18,64,1,0
40,26,65,1,0
32,35,35,0,1
74,39,63,0,0
47,24,70,1,0
69,30,96,1,0
52,40,57,0,1
87,28,50,1,0
75,32,91,1,0
45,35,66,1,0
36,36,66,0,1
55,17,37,0,1
51,18,91,0,1
70,40,49,0,1
43,24,95,1,0
49,26,69,1,0
55,30,78,0,1
85,26,56,1,0
42,34,62,1,0
95,17,69,0,0
72,36,43,0,0
77,34,73,0,0
45,30,44,0,1
88,38,99,1,0
67,41,87,1,0
58,35,66,0,1
72,24,90,0,0
55,26,85,0,1
52,36,76,1,0
36,38,99,1,0
96,37,68,1,0
91,30,72,0,0
67,38,57,1,0
69,34,69,1,0
89,39,61,1,0
88,21,66,1,0
52,36,79,1,0
42,35,58,0,1
81,22,62,1,0
76,17,91,0,0
58,18,76,1,0
55,37,71,1,0
35,36,36,1,0
89,31,31,0,0
95,27,68,1,0
56,32,85,0,1
57,24,50,1,0
54,37,63,1,0
80,20,56,1,0
92,18,41,0,0
70,17,88,0,1
71,41,61,0,0
62,37,77,0,1
53,35,72,0,1
63,27,57,0,1
35,23,76,0,1
60,35,93,1,0
41,29,43,0,1
44,34,73,1,0
30,26,84,1,0
50,40,91,0,1
52,17,86,0,1
97,21,69,0,0
32,29,86,1,0
32,37,97,0,1
86,37,30,0,0
35,18,44,0,1
86,33,34,0,0
57,26,75,1,0
80,19,72,0,0
74,21,43,0,0
46,21,100,0,1
34,33,89,1,0
50,28,41,0,1
62,18,51,1,0
72,40,86,1,0
49,28,52,0,1
89,23,96,1,0
31,27,34,0,1
84,18,41,1,0
90,34,76,1,0
71,21,49,0,0
69,27,37,0,1
44,36,57,1,0
39,21,62,1,0
95,31,96,0,0
38,36,72,0,1
60,18,34,1,0
90,26,65,1,0
82,40,45,0,0
53,25,36,0,1
100,35,95,1,0
70,41,88,0,1
40,21,45,0,1
35,37,34,0,1
91,37,60,1,0
37,35,75,1,0
44,37,32,1,0
96,30,99,1,0
39,35,92,0,1
86,20,50,0,0
55,42,40,0,1
80,19,74,0,0
93,34,59,0,0
53,23,30,0,1
64,17,33,0,1
36,28,82,0,1
32,26,99,1,0
94,23,51,1,0
99,19,70,0,0
92,34,39,1,0
65,31,96,1,0
85,26,77,0,0
37,27,36,1,0
41,38,88,1,0
49,37,76,0,1
44,20,54,1,0
81,19,41,1,0
97,26,47,0,0
35,34,86,1,0
62,40,92,1,0
95,42,56,1,0
81,38,42,0,0
79,35,59,1,0
36,29,92,0,1
30,19,77,0,1
90,35,35,0,0
79,28,47,0,0
77,36,64,1,0
84,19,79,1,0
57,41,79,0,1
74,37,49,1,0
43,21,72,1,0
90,24,35,1,0
38,18,58,1,0
84,35,88,0,0
38,42,100,0,1
56,34,74,0,1
34,33,56,0,1
73,42,48,1,0
83,27,66,0,0
49,31,30,0,1
46,28,49,1,0
33,25,69,0,1
88,34,54,1,0
50,34,77,1,0
77,28,58,1,0
50,37,30,0,1
89,36,80,0,0
71,26,35,1,0
97,17,90,0,0
54,20,56,1,0
59,24,75,1,0
35,27,64,0,1
95,35,51,1,0
70,22,66,1,0
56,19,40,0,1
54,23,96,0,1
69,24,64,0,1
42,18,69,1,0
87,26,55,1,0
92,35,74,0,0
40,21,54,0,1
95,29,47,0,0
84,42,52,0,0
75,33,63,0,0
41,24,31,0,1
73,21,49,1,0
49,40,42,1,0
70,20,38,1,0
91,38,49,1,0
42,30,30,0,1
47,22,38,0,1
70,26,85,0,1
100,35,30,1,0
42,25,75,0,1
58,27,67,1,0
53,30,60,0,1
58,32,57,1,0
54,34,36,0,1
89,40,94,0,0
60,34,77,1,0
31,25,75,1,0
57,32,99,0,1
74,38,96,1,0
93,31,96,0,0
83,23,67,1,0
68,24,59,1,0
54,35,78,1,0
49,34,75,0,1
98,27,45,0,0
53,27,31,0,1
64,23,37,1,0
84,37,51,1,0
68,40,57,1,0
45,22,90,1,0
78,19,59,0,0
32,17,48,0,1
48,29,97,1,0
97,24,86,1,0
64,21,94,1,0
31,29,31,0,1
34,34,30,1,0
79,33,83,0,0
64,38,39,1,0
81,21,73,1,0
84,35,58,0,0
99,32,38,1,0
55,35,52,0,1
42,28,39,0,1
83,25,36,1,0
76,31,84,1,0
99,41,47,0,0
95,31,82,0,0
50,37,85,0,1
66,41,68,0,1
45,28,68,1,0
58,17,55,0,1
66,27,82,1,0
93,38,95,0,0
39,23,41,0,1
94,32,72,0,0
79,22,30,0,0
54,19,47,0,1
39,24,52,1,0
55,39,78,0,1
48,24,80,1,0
63,21,58,1,0
79,22,99,1,0
73,24,82,0,0
49,32,73,1,0
54,23,36,1,0
62,26,87,1,0
98,31,84,1,0
57,24,60,1,0
78,37,51,0,0
55,19,75,1,0
74,30,71,0,0
66,28,97,0,1
63,21,88,0,1
67,34,40,1,0
43,17,54,0,1
38,35,42,1,0
100,26,71,1,0
68,37,72,0,1
87,39,58,0,0
37,42,48,0,1
58,17,65,1,0
61,40,87,1,0
42,19,32,0,1
64,27,60,0,1
75,31,37,1,0
36,32,51,1,0
34,40,86,1,0
68,41,83,1,0
46,20,64,0,1
100,41,76,1,0
30,21,79,0,1
57,35,53,0,1
31,24,55,0,1
85,18,66,0,0
32,33,48,1,0
88,24,64,1,0
94,25,93,0,0
99,30,55,0,0
56,30,39,0,1
57,20,57,1,0
55,42,91,0,1
59,39,60,1,0
56,28,45,1,0
56,28,89,0,1
70,25,41,1,0
59,22,71,1,0
52,24,66,1,0
86,24,98,0,0
90,34,100,1,0
71,19,35,1,0
34,25,73,0,1
99,31,62,1,0
68,17,94,1,0
78,37,32,0,0
90,24,82,1,0
54,35,93,0,1
56,22,41,0,1
85,36,31,0,0
84,29,70,0,0
88,37,84,0,0
39,19,58,1,0
96,37,31,1,0
73,21,50,0,0
42,33,40,0,1
33,30,64,0,1
69,36,44,1,0
44,23,42,0,1
67,30,74,0,1
57,27,70,1,0
45,22,43,0,1
38,31,62,0,1
75,32,45,1,0
84,23,47,1,0
78,30,45,1,0
38,35,39,1,0
49,29,59,0,1
94,30,48,1,0
44,18,67,0,1
99,25,67,0,0
37,19,52,1,0
95,30,69,1,0
59,27,68,1,0
98,24,52,0,0
61,17,77,0,1
80,32,70,1,0
85,23,70,1,0
95,28,80,1,0
33,29,80,0,1
98,23,75,1,0
88,35,95,1,0
34,32,98,0,1
65,19,70,0,1
54,18,89,1,0
56,39,43,0,1
66,20,59,0,1
33,29,40,1,0
71,29,31,0,0
81,17,45,1,0
50,17,80,0,1
51,26,58,0,1
78,29,56,0,0
78,19,31,1,0
93,39,34,1,0
69,27,93,0,1
71,22,54,1,0
68,32,68,0,1
51,25,94,0,1
55,24,100,0,1
34,35,39,1,0
33,38,67,0,1
88,21,39,1,0
39,19,97,0,1
68,22,96,1,0
32,20,89,1,0
38,17,74,1,0
38,39,100,0,1
43,29,31,1,0
78,25,87,1,0
62,34,38,0,1
88,21,44,1,0
41,20,67,1,0
76,34,35,1,0
80,21,86,0,0
57,17,62,1,0
95,18,93,1,0
70,18,62,1,0
78,22,100,1,0
98,36,49,1,0
31,31,33,0,1
46,22,62,1,0
58,21,56,0,1
99,34,50,1,0
44,21,53,1,0
52,22,63,1,0
50,18,80,0,1
98,31,71,1,0
30,18,91,0,1
52,19,71,0,1
35,31,60,0,1
90,41,89,0,0
51,37,71,1,0
82,22,56,1,0
35,42,77,0,1
50,23,43,0,1
91,33,46,1,0
100,42,45,1,0
86,24,80,0,0
95,17,67,1,0
85,20,54,1,0
84,22,40,1,0
88,33,32,1,0
84,28,69,1,0
44,23,74,1,0
70,37,56,0,1
96,38,84,1,0
70,41,57,1,0
80,20,32,1,0
53,31,98,0,1
66,22,52,1,0
79,41,97,0,0
48,18,32,0,1
57,31,54,1,0
50,28,76,1,0
40,39,43,1,0
97,31,88,1,0
88,17,74,1,0
94,21,98,0,0
62,37,85,0,1
43,25,40,1,0
80,35,56,1,0
96,42,43,0,0
65,24,39,1,0
44,26,74,0,1
94,27,65,1,0
56,38,55,0,1
98,26,32,0,0
86,35,40,1,0
62,34,48,1,0
83,22,47,1,0
93,38,38,1,0
53,21,77,1,0
61,27,99,1,0
51,23,64,1,0
79,33,34,1,0
65,40,42,0,1
74,28,44,1,0
69,29,42,0,1
42,18,91,0,1
75,22,44,0,0
63,24,72,1,0
45,18,37,0,1
73,33,71,1,0
76,25,33,0,0
85,33,56,1,0
77,26,76,1,0
55,41,93,0,1
96,22,54,0,0
89,31,99,1,0
42,24,51,1,0
74,38,50,1,0
53,39,43,0,1
69,20,87,0,1
97,22,50,1,0
69,17,56,0,1
46,27,47,1,0
50,39,86,0,1
66,33,64,1,0
36,19,63,0,1
88,39,64,0,0
41,32,85,1,0
59,18,100,0,1
57,31,60,1,0
34,40,36,0,1
89,21,55,0,0
76,37,83,0,0
67,22,58,1,0
58,25,61,1,0
75,38,80,1,0
49,28,98,0,1
38,33,36,0,1
74,34,85,1,0
47,31,58,1,0
35,37,85,1,0
72,37,50,1,0
51,22,43,0,1
36,33,53,1,0
42,31,52,0,1
92,20,76,1,0
59,40,50,0,1
30,25,38,0,1
90,41,72,0,0
35,24,66,0,1
70,28,66,0,1
73,28,34,1,0
76,25,72,1,0
99,41,94,0,0
88,28,72,1,0
39,42,65,0,1
39,24,63,0,1
58,17,63,1,0
91,22,62,0,0
86,32,50,0,0
71,32,90,1,0
47,35,63,0,1
36,29,72,0,1
31,32,36,1,0
91,36,48,1,0
48,34,86,1,0
63,17,94,1,0
79,27,47,0,0
70,42,81,0,1
39,24,73,0,1
42,18,70,1,0
47,28,70,0,1
95,39,63,0,0
98,20,35,1,0
92,23,53,0,0
53,34,88,1,0
70,38,31,1,0
83,21,64,0,0
79,32,33,0,0
86,35,99,0,0
90,33,49,1,0
33,32,37,1,0
76,26,42,1,0
36,28,40,0,1
56,24,91,0,1
32,30,81,1,0
59,31,60,1,0
44,30,52,1,0
78,23,68,1,0
59,29,57,0,1
99,26,88,0,0
38,17,65,0,1
68,37,75,1,0
60,17,54,1,0
71,18,67,1,0
39,22,33,1,0
86,36,57,0,0
61,23,31,1,0
31,40,47,1,0
49,38,74,1,0
47,28,86,1,0
99,25,37,1,0
30,36,75,1,0
49,32,33,1,0
55,18,64,1,0
58,19,69,0,1
85,31,85,1,0
36,33,78,1,0
65,28,92,1,0
93,19,98,0,0
53,26,56,0,1
55,39,99,1,0
93,22,81,1,0
35,40,99,0,1
58,30,70,0,1
89,42,51,1,0
91,28,75,0,0
91,38,31,1,0
91,34,69,1,0
76,24,71,0,0
68,39,94,1,0
48,25,70,1,0
64,19,90,1,0
62,18,44,0,1
51,35,73,1,0
33,30,38,1,0
78,30,94,1,0
56,40,62,0,1
52,17,75,0,1
87,17,36,0,0
37,23,63,0,1
95,25,51,1,0
63,24,32,1,0
53,21,55,1,0
71,31,38,0,0
70,26,72,0,1
49,23,98,0,1
62,25,49,1,0
50,34,87,1,0
41,17,67,0,1
78,36,67,1,0
92,30,46,1,0
97,35,49,0,0
74,18,45,1,0
85,27,84,0,0
96,21,39,0,0
30,20,58,1,0
91,35,91,0,0
79,40,41,0,0
52,23,98,0,1
57,38,79,0,1
38,42,95,0,1
58,25,32,0,1
96,41,52,1,0
59,41,55,1,0
53,22,41,0,1
50,20,56,1,0
60,37,54,0,1
33,38,47,1,0
31,20,78,0,1
66,21,70,1,0
95,22,52,0,0
83,27,57,0,0
99,35,67,1,0
58,27,34,1,0
49,34,79,0,1
44,33,73,0,1
78,35,65,0,0
64,23,40,1,0
35,18,64,1,0
58,22,43,0,1
80,22,50,0,0
43,23,100,1,0
93,17,89,0,0
35,40,71,1,0
40,37,98,0,1
37,30,81,1,0
90,37,63,0,0
71,17,58,1,0
38,39,82,1,0
46,30,87,1,0
60,41,54,0,1
40,23,85,0,1
54,33,39,1,0
100,35,95,1,0
58,26,32,1,0
90,19,46,1,0
62,24,85,1,0
85,23,53,1,0
57,31,99,1,0
63,33,42,0,1
89,39,67,0,0
96,34,42,0,0
35,36,31,0,1
38,41,50,0,1
90,17,39,0,0
94,24,70,1,0
56,18,38,1,0
72,39,84,0,0
43,37,43,0,1
42,28,88,1,0
59,26,66,0,1
96,17,39,0,0
98,41,41,0,0
30,42,72,1,0
89,29,81,0,0
78,18,66,1,0
72,41,52,1,0
50,34,47,0,1
34,23,46,1,0
77,28,75,0,0
58,31,51,1,0
94,36,91,0,0
54,17,44,0,1
66,42,34,1,0
70,17,59,1,0
57,23,39,1,0
93,35,42,1,0
61,37,80,1,0
58,34,87,0,1
79,26,62,0,0
41,38,57,1,0
85,25,39,1,0
42,42,35,0,1
80,37,85,0,0
87,24,53,0,0
99,18,63,1,0
89,19,89,1,0
71,23,41,1,0
86,42,78,0,0
99,25,35,1,0
31,34,57,1,0
82,21,75,0,0
58,19,37,1,0
35,25,78,0,1
32,32,76,1,0
97,41,95,0,0
99,33,59,1,0
43,38,46,0,1
73,29,77,0,0
75,28,81,1,0
81,23,73,0,0
53,36,50,1,0
85,42,55,1,0
32,27,85,1,0
56,21,84,0,1
59,37,64,0,1
60,34,49,0,1
44,26,70,1,0
81,39,93,0,0
43,22,72,0,1
38,26,56,1,0
93,33,67,0,0
32,36,52,0,1
30,17,31,1,0
53,42,66,1,0
69,38,92,0,1
48,40,65,1,0
58,28,98,0,1
32,34,77,1,0
30,23,41,1,0
95,37,82,1,0
89,17,79,1,0
64,21,50,0,1
42,28,68,1,0
65,20,48,1,0
47,34,72,1,0
30,29,86,0,1
46,29,99,0,1
52,39,52,1,0
68,28,82,0,1
47,33,85,1,0
82,42,66,0,0
88,33,52,1,0
59,37,56,0,1
56,21,50,1,0
45,35,70,0,1
96,29,32,1,0
65,31,90,0,1
95,25,44,1,0
93,20,58,1,0
74,39,37,0,0
30,41,72,1,0
68,38,98,0,1
83,30,47,1,0
44,25,73,1,0
87,39,40,0,0
54,41,62,1,0
77,29,49,0,0
67,39,76,1,0
30,36,47,0,1
55,42,66,1,0
90,22,61,1,0
30,39,100,1,0
85,24,33,1,0
61,20,90,0,1
94,42,63,1,0
50,26,52,1,0
53,18,58,0,1
75,21,96,1,0
84,25,82,0,0
55,34,79,0,1
38,29,69,1,0
76,35,53,0,0
71,33,34,1,0
74,36,99,1,0
63,27,82,0,1
73,24,64,1,0
48,22,86,0,1
83,27,88,1,0
64,37,84,1,0
99,24,53,0,0
58,41,90,1,0
43,32,62,0,1
36,33,34,0,1
73,42,55,0,0
31,39,91,0,1
95,41,52,0,0
97,23,42,1,0
97,40,65,1,0
32,20,31,0,1
47,22,58,0,1
80,31,53,1,0
85,33,42,1,0
40,21,61,0,1
54,38,69,1,0
35,42,48,0,1
66,28,68,0,1
92,41,30,1,0
56,39,92,1,0
49,29,80,1,0
51,30,93,1,0
93,31,53,0,0
51,24,92,1,0
61,17,48,1,0
59,35,95,0,1
58,20,33,0,1
59,21,100,1,0
78,23,49,0,0
35,23,77,0,1
35,20,84,0,1
87,36,65,0,0
66,32,72,1,0
84,40,53,1,0
68,38,70,1,0
48,36,73,0,1
96,20,71,0,0
85,36,33,0,0
37,19,63,0,1
95,39,68,1,0
33,25,49,1,0
37,40,55,0,1
31,18,91,1,0
45,30,78,1,0
97,36,62,0,0
95,32,89,0,0
92,37,83,0,0
69,33,88,0,1
73,38,54,0,0
74,24,97,1,0
82,33,45,1,0
76,17,49,1,0
36,25,73,0,1
70,42,61,1,0
42,19,79,0,1
79,38,75,0,0
58,42,57,0,1
56,34,86,1,0
92,29,35,1,0
66,31,65,1,0
65,35,73,0,1
96,42,62,0,0
77,22,57,1,0
31,28,69,1,0
89,19,52,0,0
52,25,66,1,0
100,38,68,0,0
74,17,87,0,0
39,20,84,1,0
63,31,86,1,0
46,31,41,0,1
100,39,86,1,0
81,32,76,0,0
34,28,77,1,0
58,39,70,1,0
96,23,34,1,0
44,40,95,1,0
91,40,75,1,0
54,32,42,0,1
93,18,36,1,0
65,21,36,1,0
62,20,60,1,0
